date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_public_holiday,is_school_holiday,temperature,precipitation,weather_type,special_exhibition,local_event,marketing_campaign,ticket_promotion,ticket_price,visitors_last_week,visitors_last_2weeks,visitors_last_month,visitors_7day_avg,visitors_14day_avg,visitors_30day_avg,visitors_same_day_last_year,visitors
2024-03-05,2024,3,5,1,Tuesday,10,1,0,0,20.1,3.2,Cloudy,1,0,0,0,25,233.0,636.0,803.0,391.14285714285717,422.35714285714283,450.06666666666666,426.0,306
2024-03-06,2024,3,6,2,Wednesday,10,1,0,0,18.3,5.4,Rainy,1,0,0,0,25,382.0,306.0,338.0,364.85714285714283,414.64285714285717,445.4,295.0,198
2024-03-07,2024,3,7,3,Thursday,10,1,0,0,23.4,0.0,Partly Cloudy,1,0,0,0,25,372.0,426.0,481.0,378.2857142857143,417.5,444.9,431.0,466
2024-03-08,2024,3,8,4,Friday,10,1,0,0,22.9,0.3,Partly Cloudy,1,0,0,1,20,457.0,668.0,426.0,384.14285714285717,405.35714285714283,447.3,283.0,498
2024-03-09,2024,3,9,5,Saturday,10,1,0,0,16.0,4.3,Cloudy,1,0,0,0,25,507.0,535.0,500.0,378.85714285714283,400.7142857142857,446.3,347.0,470
2024-03-10,2024,3,10,6,Sunday,10,1,0,0,13.2,1.2,Cloudy,1,0,0,0,25,412.0,599.0,328.0,380.7142857142857,388.2857142857143,449.53333333333336,486.0,425
2024-03-11,2024,3,11,0,Monday,11,1,1,0,17.7,1.7,Cloudy,1,0,0,0,25,302.0,408.0,428.0,395.85714285714283,388.2857142857143,448.8666666666667,490.0,408
2024-03-12,2024,3,12,1,Tuesday,11,1,0,0,15.3,2.2,Cloudy,1,0,0,0,25,306.0,233.0,493.0,394.57142857142856,392.85714285714283,442.3333333333333,469.0,297
2024-03-13,2024,3,13,2,Wednesday,11,1,0,0,18.2,2.3,Cloudy,1,0,0,0,25,198.0,382.0,315.0,414.2857142857143,389.57142857142856,443.03333333333336,300.0,336
2024-03-14,2024,3,14,3,Thursday,11,1,0,0,23.4,5.4,Rainy,1,0,0,0,25,466.0,372.0,360.0,381.7142857142857,380.0,438.96666666666664,382.0,238
2024-03-15,2024,3,15,4,Friday,11,1,0,0,16.7,11.6,Rainy,1,0,0,1,20,498.0,457.0,615.0,360.0,372.07142857142856,430.0,338.0,346
2024-03-16,2024,3,16,5,Saturday,11,1,0,0,18.3,2.5,Cloudy,1,0,0,0,25,470.0,507.0,322.0,352.2857142857143,365.57142857142856,433.1333333333333,447.0,416
2024-03-17,2024,3,17,6,Sunday,11,1,0,0,18.7,0.7,Cloudy,1,0,0,0,25,425.0,412.0,586.0,351.57142857142856,366.14285714285717,427.6,488.0,420
2024-03-18,2024,3,18,0,Monday,12,1,0,0,21.9,4.2,Cloudy,1,1,0,0,25,408.0,302.0,662.0,371.7142857142857,383.7857142857143,423.8333333333333,515.0,549
2024-03-19,2024,3,19,1,Tuesday,12,1,0,0,9.5,0.1,Sunny,1,1,0,0,25,297.0,306.0,765.0,389.14285714285717,391.85714285714283,412.3,387.0,419
2024-03-20,2024,3,20,2,Wednesday,12,1,0,0,16.1,0.5,Cloudy,1,1,0,0,25,336.0,198.0,334.0,404.14285714285717,409.2142857142857,415.8666666666667,531.0,441
2024-03-21,2024,3,21,3,Thursday,12,1,0,0,19.3,4.6,Cloudy,1,1,0,0,25,238.0,466.0,636.0,433.2857142857143,407.5,409.4,543.0,442
2024-03-22,2024,3,22,4,Friday,12,1,0,0,23.3,0.6,Cloudy,1,1,0,0,25,346.0,498.0,306.0,467.14285714285717,413.57142857142856,418.6333333333333,581.0,583
2024-03-23,2024,3,23,5,Saturday,12,1,0,0,16.5,0.5,Cloudy,1,1,0,0,25,416.0,470.0,426.0,474.0,413.14285714285717,419.9,648.0,464
2024-03-24,2024,3,24,6,Sunday,12,1,0,0,11.0,0.3,Sunny,1,1,0,0,25,420.0,425.0,668.0,501.85714285714283,426.7142857142857,418.1333333333333,557.0,615
2024-03-25,2024,3,25,0,Monday,13,1,0,0,21.0,3.9,Cloudy,1,0,0,1,20,549.0,408.0,535.0,491.42857142857144,431.57142857142856,416.1666666666667,856.0,476
2024-03-26,2024,3,26,1,Tuesday,13,1,0,0,16.0,1.4,Cloudy,1,0,0,0,25,419.0,297.0,599.0,480.2857142857143,434.7142857142857,407.56666666666666,263.0,341
2024-03-27,2024,3,27,2,Wednesday,13,1,0,0,13.7,2.2,Cloudy,1,0,0,0,25,441.0,336.0,408.0,457.2857142857143,430.7142857142857,403.3,310.0,280
2024-03-28,2024,3,28,3,Thursday,13,1,0,0,16.0,0.5,Cloudy,1,0,0,0,25,442.0,238.0,233.0,439.7142857142857,436.5,406.1666666666667,359.0,319
2024-03-29,2024,3,29,4,Friday,13,1,1,0,17.8,2.8,Cloudy,1,0,0,1,20,583.0,346.0,382.0,451.42857142857144,459.2857142857143,415.6,390.0,665
2024-03-30,2024,3,30,5,Saturday,13,1,1,0,16.1,2.9,Cloudy,1,0,0,0,25,464.0,416.0,372.0,492.85714285714283,483.42857142857144,428.3333333333333,438.0,754
2024-03-31,2024,3,31,6,Sunday,13,1,1,0,9.7,0.7,Cloudy,1,0,0,0,25,615.0,420.0,457.0,544.2857142857143,523.0714285714286,445.6,848.0,975
2024-04-01,2024,4,1,0,Monday,14,2,1,1,19.1,1.1,Cloudy,0,0,0,0,25,476.0,549.0,507.0,534.7142857142857,513.0714285714286,442.3333333333333,449.0,409
2024-04-02,2024,4,2,1,Tuesday,14,2,0,1,20.6,0.5,Cloudy,0,0,0,0,25,341.0,419.0,412.0,531.4285714285714,505.85714285714283,439.2,519.0,318
2024-04-03,2024,4,3,2,Wednesday,14,2,0,1,18.1,7.5,Rainy,0,0,1,0,25,280.0,441.0,302.0,530.5714285714286,493.92857142857144,438.26666666666665,333.0,274
2024-04-04,2024,4,4,3,Thursday,14,2,0,1,10.9,2.1,Cloudy,0,0,0,0,25,319.0,442.0,306.0,542.8571428571429,491.2857142857143,441.56666666666666,355.0,405
2024-04-05,2024,4,5,4,Friday,14,2,0,1,14.7,5.5,Rainy,0,0,1,1,20,665.0,583.0,198.0,495.7142857142857,473.57142857142856,446.1333333333333,383.0,335
2024-04-06,2024,4,6,5,Saturday,14,2,0,1,15.5,0.7,Cloudy,0,0,0,0,25,754.0,464.0,466.0,440.2857142857143,466.57142857142856,442.8,810.0,366
2024-04-07,2024,4,7,6,Sunday,14,2,0,1,17.9,3.0,Cloudy,0,0,0,0,25,975.0,615.0,498.0,364.42857142857144,454.35714285714283,441.0,818.0,444
2024-04-08,2024,4,8,0,Monday,15,2,0,1,18.2,2.9,Cloudy,0,0,0,0,25,409.0,476.0,470.0,356.57142857142856,445.64285714285717,437.1333333333333,1090.0,354
2024-04-09,2024,4,9,1,Tuesday,15,2,0,1,12.6,2.4,Cloudy,0,0,0,0,25,318.0,341.0,425.0,352.85714285714283,442.14285714285717,432.7,576.0,292
2024-04-10,2024,4,10,2,Wednesday,15,2,0,1,15.8,6.7,Rainy,0,0,0,0,25,274.0,280.0,408.0,341.7142857142857,436.14285714285717,425.6333333333333,337.0,196
2024-04-11,2024,4,11,3,Thursday,15,2,0,1,17.3,1.0,Cloudy,0,0,0,0,25,405.0,319.0,297.0,333.57142857142856,438.2142857142857,427.3333333333333,489.0,348
2024-04-12,2024,4,12,4,Friday,15,2,0,1,21.3,0.3,Sunny,0,0,0,1,20,335.0,665.0,336.0,377.0,436.35714285714283,437.43333333333334,975.0,639
2024-04-13,2024,4,13,5,Saturday,15,2,0,1,18.3,2.2,Cloudy,0,0,0,0,25,366.0,754.0,238.0,380.0,410.14285714285717,442.4,389.0,387
2024-04-14,2024,4,14,6,Sunday,15,2,0,1,18.7,2.6,Cloudy,0,0,0,0,25,444.0,975.0,346.0,380.0,372.2142857142857,445.6666666666667,834.0,444
2024-04-15,2024,4,15,0,Monday,16,2,0,1,15.8,1.7,Cloudy,0,0,0,0,25,354.0,409.0,416.0,378.2857142857143,367.42857142857144,443.2,550.0,342
2024-04-16,2024,4,16,1,Tuesday,16,2,0,1,21.1,0.5,Cloudy,0,0,1,0,25,292.0,318.0,420.0,398.85714285714283,375.85714285714283,443.73333333333335,384.0,436
2024-04-17,2024,4,17,2,Wednesday,16,2,0,1,17.1,1.4,Cloudy,0,0,0,0,25,196.0,274.0,549.0,413.14285714285717,377.42857142857144,435.3,350.0,296
2024-04-18,2024,4,18,3,Thursday,16,2,0,1,12.1,0.7,Cloudy,0,0,0,0,25,348.0,405.0,419.0,406.14285714285717,369.85714285714283,431.3,251.0,299
2024-04-19,2024,4,19,4,Friday,16,2,0,0,21.1,1.1,Cloudy,0,0,0,0,25,639.0,335.0,441.0,364.14285714285717,370.57142857142856,428.1,316.0,345
2024-04-20,2024,4,20,5,Saturday,16,2,0,0,18.3,2.1,Cloudy,0,0,0,0,25,387.0,366.0,442.0,350.2857142857143,365.14285714285717,423.03333333333336,492.0,290
2024-04-21,2024,4,21,6,Sunday,16,2,0,0,13.7,2.7,Cloudy,0,0,1,0,25,444.0,444.0,583.0,343.2857142857143,361.64285714285717,416.76666666666665,382.0,395
2024-04-22,2024,4,22,0,Monday,17,2,0,0,13.6,0.5,Cloudy,0,0,0,1,20,342.0,354.0,464.0,328.14285714285717,353.2142857142857,409.1666666666667,455.0,236
2024-04-23,2024,4,23,1,Tuesday,17,2,0,0,16.7,1.0,Cloudy,0,0,0,0,25,436.0,292.0,615.0,301.57142857142856,350.2142857142857,397.0,364.0,250
2024-04-24,2024,4,24,2,Wednesday,17,2,0,0,17.4,0.6,Cloudy,0,0,0,0,25,296.0,196.0,476.0,291.14285714285717,352.14285714285717,388.56666666666666,356.0,223
2024-04-25,2024,4,25,3,Thursday,17,2,1,0,16.3,0.4,Partly Cloudy,0,0,0,0,25,299.0,348.0,341.0,314.0,360.07142857142856,392.5,276.0,459
2024-04-26,2024,4,26,4,Friday,17,2,0,0,16.7,3.1,Cloudy,0,0,0,0,25,345.0,639.0,280.0,304.2857142857143,334.2142857142857,392.4,366.0,277
2024-04-27,2024,4,27,5,Saturday,17,2,0,0,22.3,4.8,Cloudy,0,0,0,0,25,290.0,387.0,319.0,310.42857142857144,330.35714285714283,392.8666666666667,341.0,333
2024-04-28,2024,4,28,6,Sunday,17,2,0,0,19.8,0.9,Cloudy,0,0,0,0,25,395.0,444.0,665.0,308.7142857142857,326.0,383.46666666666664,439.0,383
2024-04-29,2024,4,29,0,Monday,18,2,0,0,16.3,2.8,Cloudy,0,0,0,0,25,236.0,342.0,754.0,314.85714285714283,321.5,367.6333333333333,384.0,279
2024-04-30,2024,4,30,1,Tuesday,18,2,0,0,19.3,4.5,Cloudy,0,0,0,0,25,250.0,436.0,975.0,314.2857142857143,307.92857142857144,343.3333333333333,196.0,246
2024-05-01,2024,5,1,2,Wednesday,18,2,0,0,8.9,3.7,Cloudy,1,0,1,1,20,223.0,296.0,409.0,320.0,305.57142857142856,338.46666666666664,202.0,263
2024-05-02,2024,5,2,3,Thursday,18,2,0,0,13.2,0.4,Sunny,1,0,0,0,25,459.0,299.0,318.0,299.2857142857143,306.64285714285717,338.3333333333333,133.0,314
2024-05-03,2024,5,3,4,Friday,18,2,0,0,17.4,6.3,Rainy,1,0,0,0,25,277.0,345.0,274.0,289.7142857142857,297.0,336.2,174.0,210
2024-05-04,2024,5,4,5,Saturday,18,2,0,0,11.3,0.9,Cloudy,1,0,0,0,25,333.0,290.0,405.0,289.85714285714283,300.14285714285717,333.8333333333333,266.0,334
2024-05-05,2024,5,5,6,Sunday,18,2,0,0,9.5,0.8,Cloudy,1,0,0,0,25,383.0,395.0,335.0,286.2857142857143,297.5,334.6,158.0,358
2024-05-06,2024,5,6,0,Monday,19,2,0,0,10.0,0.1,Sunny,1,0,0,0,25,279.0,236.0,366.0,292.7142857142857,303.7857142857143,333.2,245.0,324
2024-05-07,2024,5,7,1,Tuesday,19,2,0,0,8.7,1.3,Cloudy,1,0,0,0,25,246.0,250.0,444.0,277.14285714285717,295.7142857142857,322.96666666666664,253.0,137
2024-05-08,2024,5,8,2,Wednesday,19,2,0,0,9.6,0.2,Sunny,1,0,0,0,25,263.0,223.0,354.0,279.0,299.5,320.3666666666667,170.0,276
2024-05-09,2024,5,9,3,Thursday,19,2,0,0,10.9,0.6,Cloudy,1,0,0,0,25,314.0,459.0,292.0,297.42857142857144,298.35714285714283,325.4,148.0,443
2024-05-10,2024,5,10,4,Friday,19,2,0,0,7.8,0.8,Cloudy,1,0,0,0,25,210.0,277.0,196.0,301.14285714285717,295.42857142857144,326.73333333333335,195.0,236
2024-05-11,2024,5,11,5,Saturday,19,2,0,0,12.0,3.3,Cloudy,1,0,0,0,25,334.0,333.0,348.0,303.14285714285717,296.5,326.73333333333335,208.0,348
2024-05-12,2024,5,12,6,Sunday,19,2,0,0,14.7,4.2,Cloudy,1,0,0,0,25,358.0,383.0,639.0,307.0,296.64285714285717,318.26666666666665,285.0,385
2024-05-13,2024,5,13,0,Monday,20,2,0,0,9.3,0.7,Cloudy,1,0,1,0,25,324.0,279.0,387.0,300.7142857142857,296.7142857142857,314.7,264.0,280
2024-05-14,2024,5,14,1,Tuesday,20,2,0,0,16.6,3.9,Cloudy,1,0,0,0,25,137.0,246.0,444.0,316.42857142857144,296.7857142857143,308.1333333333333,219.0,247
2024-05-15,2024,5,15,2,Wednesday,20,2,0,0,13.5,3.9,Cloudy,1,0,0,0,25,276.0,263.0,342.0,310.85714285714283,294.92857142857144,304.6333333333333,203.0,237
2024-05-16,2024,5,16,3,Thursday,20,2,0,0,15.1,2.9,Cloudy,1,0,0,0,25,443.0,314.0,436.0,284.2857142857143,290.85714285714283,298.6666666666667,137.0,257
2024-05-17,2024,5,17,4,Friday,20,2,0,0,10.0,0.3,Sunny,1,0,0,0,25,236.0,210.0,296.0,301.2857142857143,301.2142857142857,300.6333333333333,163.0,355
2024-05-18,2024,5,18,5,Saturday,20,2,0,0,14.6,2.3,Cloudy,1,0,1,0,25,348.0,334.0,299.0,305.7142857142857,304.42857142857144,303.3,258.0,379
2024-05-19,2024,5,19,6,Sunday,20,2,0,0,8.7,5.8,Rainy,1,0,0,0,25,385.0,358.0,345.0,284.2857142857143,295.64285714285717,299.6333333333333,261.0,235
2024-05-20,2024,5,20,0,Monday,21,2,0,0,14.7,2.3,Cloudy,1,0,0,0,25,280.0,324.0,290.0,282.42857142857144,291.57142857142856,298.8666666666667,389.0,267
2024-05-21,2024,5,21,1,Tuesday,21,2,0,0,12.5,0.8,Cloudy,1,0,1,0,25,247.0,137.0,395.0,293.57142857142856,305.0,296.53333333333336,187.0,325
2024-05-22,2024,5,22,2,Wednesday,21,2,0,0,13.7,1.4,Cloudy,1,0,0,1,20,237.0,276.0,236.0,308.42857142857144,309.64285714285717,300.03333333333336,154.0,341
2024-05-23,2024,5,23,3,Thursday,21,2,0,0,8.5,2.1,Cloudy,1,0,0,0,25,257.0,443.0,250.0,300.42857142857144,292.35714285714283,298.4,201.0,201
2024-05-24,2024,5,24,4,Friday,21,2,0,0,9.3,1.4,Cloudy,1,0,0,0,25,355.0,236.0,223.0,287.14285714285717,294.2142857142857,299.7,178.0,262
2024-05-25,2024,5,25,5,Saturday,21,2,0,0,13.8,0.3,Sunny,1,0,1,0,25,379.0,348.0,459.0,300.14285714285717,302.92857142857144,300.06666666666666,264.0,470
2024-05-26,2024,5,26,6,Sunday,21,2,0,0,9.2,0.7,Cloudy,1,0,0,0,25,235.0,385.0,277.0,312.7142857142857,298.5,301.6,269.0,323
2024-05-27,2024,5,27,0,Monday,22,2,0,0,13.4,3.2,Cloudy,1,0,0,0,25,267.0,280.0,333.0,308.42857142857144,295.42857142857144,298.4,214.0,237
2024-05-28,2024,5,28,1,Tuesday,22,2,0,0,7.9,4.0,Cloudy,1,0,0,0,25,325.0,247.0,383.0,287.42857142857144,290.5,291.56666666666666,234.0,178
2024-05-29,2024,5,29,2,Wednesday,22,2,0,0,14.5,0.3,Partly Cloudy,1,0,0,0,25,341.0,237.0,279.0,279.0,293.7142857142857,291.6666666666667,134.0,282
2024-05-30,2024,5,30,3,Thursday,22,2,0,0,8.3,6.1,Rainy,1,0,0,0,25,201.0,257.0,246.0,266.0,283.2142857142857,287.1333333333333,187.0,110
2024-05-31,2024,5,31,4,Friday,22,2,0,0,13.7,0.8,Cloudy,1,0,0,0,25,262.0,355.0,263.0,260.2857142857143,273.7142857142857,285.76666666666665,140.0,222
2024-06-01,2024,6,1,5,Saturday,22,2,0,0,11.9,2.2,Cloudy,1,0,0,0,25,470.0,379.0,314.0,238.57142857142858,269.35714285714283,285.9,317.0,318
2024-06-02,2024,6,2,6,Sunday,22,2,0,0,7.9,2.8,Cloudy,1,0,0,0,25,323.0,235.0,210.0,230.71428571428572,271.7142857142857,287.8333333333333,346.0,268
2024-06-03,2024,6,3,0,Monday,23,2,0,0,11.7,3.3,Cloudy,1,0,0,0,25,237.0,267.0,334.0,227.57142857142858,268.0,283.8666666666667,336.0,215
2024-06-04,2024,6,4,1,Tuesday,23,2,0,0,10.8,5.8,Rainy,1,0,0,0,25,178.0,325.0,358.0,220.28571428571428,253.85714285714286,276.1666666666667,178.0,127
2024-06-05,2024,6,5,2,Wednesday,23,2,0,0,8.4,0.8,Cloudy,1,0,0,0,25,282.0,341.0,324.0,204.14285714285714,241.57142857142858,271.0,162.0,169
2024-06-06,2024,6,6,3,Thursday,23,2,0,0,7.0,3.9,Cloudy,1,0,0,0,25,110.0,201.0,137.0,217.71428571428572,241.85714285714286,273.26666666666665,262.0,205
2024-06-07,2024,6,7,4,Friday,23,2,0,0,4.1,0.3,Sunny,1,0,1,0,25,222.0,262.0,276.0,233.14285714285714,246.71428571428572,275.06666666666666,272.0,330
2024-06-08,2024,6,8,5,Saturday,23,2,0,0,11.0,2.4,Cloudy,1,0,0,0,25,318.0,470.0,443.0,234.0,236.28571428571428,271.1,220.0,324
2024-06-09,2024,6,9,6,Sunday,23,2,0,0,5.3,2.7,Cloudy,1,0,0,0,25,268.0,323.0,236.0,238.85714285714286,234.78571428571428,273.3,478.0,302
2024-06-10,2024,6,10,0,Monday,24,2,1,0,10.3,2.3,Cloudy,1,0,0,1,20,215.0,237.0,348.0,268.7142857142857,248.14285714285714,275.8333333333333,344.0,424
2024-06-11,2024,6,11,1,Tuesday,24,2,0,0,9.2,0.6,Cloudy,1,0,0,0,25,127.0,178.0,385.0,274.0,247.14285714285714,268.46666666666664,325.0,164
2024-06-12,2024,6,12,2,Wednesday,24,2,0,0,12.0,4.1,Cloudy,1,0,0,0,25,169.0,282.0,280.0,280.2857142857143,242.21428571428572,266.23333333333335,299.0,213
2024-06-13,2024,6,13,3,Thursday,24,2,0,0,9.1,0.4,Sunny,1,0,0,0,25,205.0,110.0,247.0,280.2857142857143,249.0,264.8333333333333,240.0,205
2024-06-14,2024,6,14,4,Friday,24,2,0,0,9.0,0.1,Sunny,1,0,0,0,25,330.0,222.0,237.0,271.0,252.07142857142858,265.76666666666665,164.0,265
2024-06-15,2024,6,15,5,Saturday,24,2,0,0,12.2,2.5,Cloudy,1,0,0,0,25,324.0,318.0,257.0,277.42857142857144,255.71428571428572,269.5,217.0,369
2024-06-16,2024,6,16,6,Sunday,24,2,0,0,11.0,1.3,Cloudy,1,0,1,0,25,302.0,268.0,355.0,289.85714285714283,264.35714285714283,270.6333333333333,297.0,389
2024-06-17,2024,6,17,0,Monday,25,2,0,0,10.9,3.8,Cloudy,1,0,1,1,20,424.0,215.0,379.0,281.14285714285717,274.92857142857144,270.1,204.0,363
2024-06-18,2024,6,18,1,Tuesday,25,2,0,0,11.4,1.0,Cloudy,1,0,0,0,25,164.0,127.0,235.0,287.0,280.5,269.1,213.0,205
2024-06-19,2024,6,19,2,Wednesday,25,2,0,0,5.4,0.4,Sunny,1,0,0,0,25,213.0,169.0,267.0,295.85714285714283,288.07142857142856,269.3666666666667,204.0,275
2024-06-20,2024,6,20,3,Thursday,25,2,0,0,12.3,3.6,Cloudy,1,0,0,0,25,205.0,205.0,325.0,298.7142857142857,289.5,266.03333333333336,222.0,225
2024-06-21,2024,6,21,4,Friday,25,2,0,0,11.8,1.6,Cloudy,1,0,1,0,25,265.0,330.0,341.0,309.2857142857143,290.14285714285717,265.96666666666664,214.0,339
2024-06-22,2024,6,22,5,Saturday,25,2,0,0,6.9,0.4,Sunny,1,0,0,0,25,369.0,324.0,201.0,306.2857142857143,291.85714285714283,270.8666666666667,231.0,348
2024-06-23,2024,6,23,6,Sunday,25,2,0,0,9.3,2.5,Cloudy,1,0,1,0,25,389.0,302.0,262.0,298.14285714285717,294.0,273.2,324.0,332
2024-06-24,2024,6,24,0,Monday,26,2,0,1,9.9,1.4,Cloudy,1,0,1,0,25,363.0,424.0,470.0,294.42857142857144,287.7857142857143,268.76666666666665,290.0,337
2024-06-25,2024,6,25,1,Tuesday,26,2,0,1,9.6,1.9,Cloudy,1,0,1,0,25,205.0,164.0,323.0,302.85714285714283,294.92857142857144,266.8,628.0,264
2024-06-26,2024,6,26,2,Wednesday,26,2,0,1,11.0,1.2,Cloudy,1,0,0,0,25,275.0,213.0,237.0,305.57142857142856,300.7142857142857,268.7,413.0,294
2024-06-27,2024,6,27,3,Thursday,26,2,0,1,14.3,3.5,Cloudy,1,0,0,0,25,225.0,205.0,178.0,322.85714285714283,310.7857142857143,274.3,202.0,346
2024-06-28,2024,6,28,4,Friday,26,2,0,1,13.2,3.5,Cloudy,1,0,0,0,25,339.0,265.0,282.0,320.14285714285717,314.7142857142857,275.56666666666666,292.0,320
2024-06-29,2024,6,29,5,Saturday,26,2,0,1,6.1,2.5,Cloudy,1,0,0,1,20,348.0,369.0,110.0,322.2857142857143,314.2857142857143,284.0,323.0,363
2024-06-30,2024,6,30,6,Sunday,26,2,0,1,11.9,0.2,Sunny,1,0,1,0,25,332.0,389.0,222.0,381.0,339.57142857142856,301.3666666666667,519.0,743
2024-07-01,2024,7,1,0,Monday,27,3,0,1,13.5,3.7,Cloudy,1,0,0,0,25,337.0,363.0,318.0,369.85714285714283,332.14285714285717,299.4,366.0,259
2024-07-02,2024,7,2,1,Tuesday,27,3,0,1,10.7,2.2,Cloudy,1,0,0,0,25,264.0,205.0,268.0,369.85714285714283,336.35714285714283,299.26666666666665,244.0,264
2024-07-03,2024,7,3,2,Wednesday,27,3,0,1,12.8,2.4,Cloudy,1,0,0,1,20,294.0,275.0,215.0,380.2857142857143,342.92857142857144,304.3333333333333,280.0,367
2024-07-04,2024,7,4,3,Thursday,27,3,0,1,15.5,0.9,Cloudy,1,0,1,1,20,346.0,225.0,127.0,382.14285714285717,352.5,312.06666666666666,390.0,359
2024-07-05,2024,7,5,4,Friday,27,3,0,1,12.6,4.2,Cloudy,1,0,0,0,25,320.0,339.0,169.0,374.7142857142857,347.42857142857144,315.3666666666667,217.0,268
2024-07-06,2024,7,6,5,Saturday,27,3,0,1,10.2,2.6,Cloudy,1,0,0,0,25,363.0,348.0,205.0,381.2857142857143,351.7857142857143,322.1666666666667,254.0,409
2024-07-07,2024,7,7,6,Sunday,27,3,0,1,12.6,0.2,Sunny,1,0,0,0,25,743.0,332.0,330.0,329.2857142857143,355.14285714285717,323.8,342.0,379
2024-07-08,2024,7,8,0,Monday,28,3,0,1,9.9,1.0,Cloudy,1,0,0,0,25,259.0,337.0,324.0,324.57142857142856,347.2142857142857,320.53333333333336,296.0,226
2024-07-09,2024,7,9,1,Tuesday,28,3,0,1,9.6,4.3,Cloudy,1,0,1,0,25,264.0,264.0,302.0,324.14285714285717,347.0,319.1666666666667,266.0,261
2024-07-10,2024,7,10,2,Wednesday,28,3,0,1,8.4,0.1,Sunny,1,0,0,0,25,367.0,294.0,424.0,311.57142857142856,345.92857142857144,314.3333333333333,235.0,279
2024-07-11,2024,7,11,3,Thursday,28,3,0,0,14.2,6.5,Rainy,1,0,0,1,20,359.0,346.0,164.0,282.57142857142856,332.35714285714283,314.06666666666666,208.0,156
2024-07-12,2024,7,12,4,Friday,28,3,0,0,7.0,2.3,Cloudy,1,0,0,0,25,268.0,320.0,213.0,278.2857142857143,326.5,314.9,243.0,238
2024-07-13,2024,7,13,5,Saturday,28,3,0,0,14.1,2.0,Cloudy,1,0,0,0,25,409.0,363.0,205.0,264.0,322.64285714285717,318.3666666666667,187.0,309
2024-07-14,2024,7,14,6,Sunday,28,3,0,0,11.0,0.6,Cloudy,1,0,0,1,20,379.0,743.0,265.0,268.85714285714283,299.07142857142856,323.3,363.0,413
2024-07-15,2024,7,15,0,Monday,29,3,0,0,5.3,0.6,Cloudy,1,0,0,0,25,226.0,259.0,369.0,283.85714285714283,304.2142857142857,322.03333333333336,281.0,331
2024-07-16,2024,7,16,1,Tuesday,29,3,0,0,10.6,5.7,Rainy,1,0,0,0,25,261.0,264.0,389.0,265.42857142857144,294.7857142857143,313.46666666666664,323.0,132
2024-07-17,2024,7,17,2,Wednesday,29,3,0,0,3.2,0.7,Cloudy,1,0,1,0,25,279.0,367.0,363.0,255.42857142857142,283.5,308.3333333333333,205.0,209
2024-07-18,2024,7,18,3,Thursday,29,3,0,0,11.4,3.0,Cloudy,1,0,0,0,25,156.0,359.0,205.0,263.2857142857143,272.92857142857144,308.53333333333336,192.0,211
2024-07-19,2024,7,19,4,Friday,29,3,0,0,12.2,1.0,Cloudy,1,0,0,1,20,238.0,268.0,275.0,263.85714285714283,271.07142857142856,307.43333333333334,173.0,242
2024-07-20,2024,7,20,5,Saturday,29,3,0,0,7.7,0.3,Sunny,1,0,0,1,20,309.0,409.0,225.0,286.0,275.0,315.4,149.0,464
2024-07-21,2024,7,21,6,Sunday,29,3,0,0,9.9,0.0,Sunny,1,0,0,0,25,413.0,379.0,339.0,268.7142857142857,268.7857142857143,313.8333333333333,373.0,292
2024-07-22,2024,7,22,0,Monday,30,3,0,0,15.4,1.6,Cloudy,1,0,0,0,25,331.0,226.0,348.0,245.0,264.42857142857144,307.73333333333335,262.0,165
2024-07-23,2024,7,23,1,Tuesday,30,3,0,0,8.0,7.4,Rainy,1,0,0,0,25,132.0,261.0,332.0,246.85714285714286,256.14285714285717,301.5,180.0,145
2024-07-24,2024,7,24,2,Wednesday,30,3,0,0,6.3,0.9,Cloudy,1,0,0,0,25,209.0,279.0,337.0,240.57142857142858,248.0,295.76666666666665,116.0,165
2024-07-25,2024,7,25,3,Thursday,30,3,0,0,13.9,0.9,Cloudy,1,0,0,0,25,211.0,156.0,264.0,278.7142857142857,271.0,302.9,184.0,478
2024-07-26,2024,7,26,4,Friday,30,3,0,0,15.4,0.8,Cloudy,1,0,1,0,25,242.0,238.0,294.0,274.57142857142856,269.2142857142857,300.2,130.0,213
2024-07-27,2024,7,27,5,Saturday,30,3,0,0,9.5,1.5,Cloudy,1,0,0,0,25,464.0,309.0,346.0,253.14285714285714,269.57142857142856,299.1333333333333,238.0,314
2024-07-28,2024,7,28,6,Sunday,30,3,0,0,12.5,1.2,Cloudy,1,0,0,0,25,292.0,413.0,320.0,247.0,257.85714285714283,296.76666666666665,280.0,249
2024-07-29,2024,7,29,0,Monday,31,3,0,0,13.5,4.2,Cloudy,1,0,1,0,25,165.0,331.0,363.0,258.42857142857144,251.71428571428572,292.8333333333333,257.0,245
2024-07-30,2024,7,30,1,Tuesday,31,3,0,0,7.3,1.4,Cloudy,1,0,0,0,25,145.0,132.0,743.0,264.7142857142857,255.78571428571428,274.3666666666667,262.0,189
2024-07-31,2024,7,31,2,Wednesday,31,3,0,0,8.0,1.4,Cloudy,1,0,0,1,20,165.0,209.0,259.0,272.85714285714283,256.7142857142857,273.1333333333333,169.0,222
